0.000000000000000000e+00,0.000000000000000000e+00
3.333333333333333222e-04,0.000000000000000000e+00
6.666666666666666444e-04,0.000000000000000000e+00
1.000000000000000021e-03,0.000000000000000000e+00
1.333333333333333289e-03,0.000000000000000000e+00
1.666666666666666557e-03,0.000000000000000000e+00
2.000000000000000042e-03,0.000000000000000000e+00
2.333333333333333093e-03,0.000000000000000000e+00
2.666666666666666578e-03,0.000000000000000000e+00
3.000000000000000062e-03,0.000000000000000000e+00
3.333333333333333114e-03,0.000000000000000000e+00
3.666666666666666598e-03,0.000000000000000000e+00
4.000000000000000083e-03,0.000000000000000000e+00
4.333333333333333134e-03,0.000000000000000000e+00
4.666666666666666186e-03,0.000000000000000000e+00
5.000000000000000104e-03,0.000000000000000000e+00
5.333333333333333155e-03,0.000000000000000000e+00
5.666666666666666206e-03,0.000000000000000000e+00
6.000000000000000125e-03,0.000000000000000000e+00
6.333333333333333176e-03,0.000000000000000000e+00
6.666666666666666227e-03,0.000000000000000000e+00
7.000000000000000146e-03,0.000000000000000000e+00
7.333333333333333197e-03,0.000000000000000000e+00
7.666666666666666248e-03,0.000000000000000000e+00
8.000000000000000167e-03,0.000000000000000000e+00
8.333333333333333218e-03,0.000000000000000000e+00
8.666666666666666269e-03,0.000000000000000000e+00
8.999999999999999320e-03,0.000000000000000000e+00
9.333333333333332371e-03,0.000000000000000000e+00
9.666666666666667157e-03,0.000000000000000000e+00
1.000000000000000021e-02,0.000000000000000000e+00
1.033333333333333326e-02,0.000000000000000000e+00
1.066666666666666631e-02,0.000000000000000000e+00
1.099999999999999936e-02,0.000000000000000000e+00
1.133333333333333241e-02,0.000000000000000000e+00
1.166666666666666546e-02,0.000000000000000000e+00
1.200000000000000025e-02,0.000000000000000000e+00
1.233333333333333330e-02,0.000000000000000000e+00
1.266666666666666635e-02,0.000000000000000000e+00
1.299999999999999940e-02,0.000000000000000000e+00
1.333333333333333245e-02,0.000000000000000000e+00
1.366666666666666551e-02,0.000000000000000000e+00
1.400000000000000029e-02,0.000000000000000000e+00
1.433333333333333334e-02,0.000000000000000000e+00
1.466666666666666639e-02,0.000000000000000000e+00
1.499999999999999944e-02,0.000000000000000000e+00
1.533333333333333250e-02,0.000000000000000000e+00
1.566666666666666555e-02,0.000000000000000000e+00
1.600000000000000033e-02,0.000000000000000000e+00
1.633333333333333165e-02,0.000000000000000000e+00
1.666666666666666644e-02,0.000000000000000000e+00
1.699999999999999775e-02,0.000000000000000000e+00
1.733333333333333254e-02,0.000000000000000000e+00
1.766666666666666732e-02,0.000000000000000000e+00
1.799999999999999864e-02,0.000000000000000000e+00
1.833333333333333343e-02,0.000000000000000000e+00
1.866666666666666474e-02,0.000000000000000000e+00
1.899999999999999953e-02,0.000000000000000000e+00
1.933333333333333431e-02,0.000000000000000000e+00
1.966666666666666563e-02,0.000000000000000000e+00
2.000000000000000042e-02,0.000000000000000000e+00
2.033333333333333173e-02,0.000000000000000000e+00
2.066666666666666652e-02,0.000000000000000000e+00
2.099999999999999784e-02,0.000000000000000000e+00
2.133333333333333262e-02,0.000000000000000000e+00
2.166666666666666741e-02,0.000000000000000000e+00
2.199999999999999872e-02,0.000000000000000000e+00
2.233333333333333351e-02,0.000000000000000000e+00
2.266666666666666483e-02,0.000000000000000000e+00
2.299999999999999961e-02,0.000000000000000000e+00
2.333333333333333093e-02,0.000000000000000000e+00
2.366666666666666571e-02,0.000000000000000000e+00
2.400000000000000050e-02,0.000000000000000000e+00
2.433333333333333182e-02,0.000000000000000000e+00
2.466666666666666660e-02,0.000000000000000000e+00
2.499999999999999792e-02,0.000000000000000000e+00
2.533333333333333270e-02,0.000000000000000000e+00
2.566666666666666749e-02,0.000000000000000000e+00
2.599999999999999881e-02,0.000000000000000000e+00
2.633333333333333359e-02,0.000000000000000000e+00
